samples,audio
29009,195.0768794539873
29010,42.31932868000514
29011,-95.4947411639483
29012,-344.3638345831822
29013,-383.2864242967605
29014,-466.26095184276556
29015,-407.2858281986071
29016,-399.3594344161043
29017,-335.48012227105403
29018,-284.64621492700206
29019,-147.85600761292633
29020,-67.1077683145392
29021,92.60026152108952
29022,284.2698662678878
29023,535.9028553904177
29024,709.501062701098
29025,896.0663456053193
29026,1059.6005843347593
29027,1153.105681169211
29028,1151.5835596472302
29029,1131.0361637659148
29030,1088.4654571701303
29031,1016.8734223314859
29032,838.2620597173783
29033,756.633386950417
29034,643.9894379585343
29035,592.3322621160996
29036,444.6639233763465
29037,366.98649939542366
29038,272.30208064838695
29039,206.612769537443
29040,36.920679492758495
29041,-105.77206593385051
29042,-251.46333398203137
29043,-399.1509836024868
29044,-583.8328663827306
29045,-695.5068274786784
29046,-607.1707065517512
29047,-540.8223387111599
29048,-532.4595554610368
29049,-526.0801856520816
29050,-445.6820564373778
29051,-416.2629942320366
29052,-385.82082567632267
29053,-292.3533786019066
29054,-161.8584830008839
29055,-163.33397199720218
29056,-128.77768282012974
29057,-136.1874577793939
29058,-195.56114524161404
29059,-293.89660060764925
29060,-367.1916872904748
29061,-504.4442776931998
29062,-688.6522541868288
29063,-888.8135100873717
29064,-936.925950631894
29065,-992.9874939531048
29066,-1009.996072052065
29067,-1049.949631768602
29068,-956.8461357490075
29069,-928.6835634105964
29070,-810.4599119026982
29071,-667.1731970636498
29072,-547.8214543733515
29073,-492.4027399009501
29074,-247.91513124721206
29075,-37.35672848114268
29076,172.274344929589
29077,367.97994119486157
29078,640.7618872853918
29079,775.6219840235487
29080,840.5620051821279
29081,880.5836965915286
29082,1015.6887752557618
29083,947.8789284777247
29084,873.1558129941739
29085,811.521054120821
29086,753.9762449079724
29087,667.5229453071256
29088,676.1626813489356
29089,561.8969443329541
29090,462.72719002954267
29091,410.6548378943511
29092,408.6812702957515
29093,349.80783175560543
29094,346.03582820374135
29095,390.3665262465109
29096,380.8011524497847
29097,290.34089263674457
29098,303.98689120082287
29099,313.74025043412814
29100,259.60202987169566
29101,201.57324565189361
29102,201.65486989330617
29103,136.84783008841134
29104,52.153008514365865
29105,-64.42875833879924
29106,-158.8966803222695
29107,-286.2500141645338
29108,-333.4880639891801
29109,-355.61018181411475
29110,-386.61576803193066
29111,-472.5042718711503
29112,-455.27519183807954
29113,-465.9280761390096
29114,-505.4625230825087
29115,-497.87818146155234
29116,-426.1747509152468
29117,-353.3519822699015
29118,-310.4096778592155
29119,-251.34769182334463
29120,-132.1659303866217
29121,-74.86435211370829
29122,-71.44296814396021
29123,-46.90184240379555
29124,26.75890820314133
29125,-8.460886371778685
29126,-50.56144946732814
29127,-85.5430578347919
29128,-106.4060417373635
29129,-214.15078502639113
29130,-264.7777251943027
29131,-339.2873534040465
29132,-375.6802144948881
29133,-464.9569069644142
29134,-464.1180829265967
29135,-425.16444804578487
29136,-356.0967614464917
29137,-345.915835598856
29138,-297.6225361796651
