samples,audio
29117,-394.15693928926817
29118,-452.2064346041883
29119,-496.25343318915793
29120,-458.29790782648735
29121,-470.3398326107649
29122,-477.3791829613764
29123,-390.4159356348192
29124,-305.45006873681444
29125,-384.48156173420415
29126,-438.5103954666277
29127,-420.5365521579615
29128,-378.56001542750465
29129,-470.5807703008898
29130,-502.59880322069523
29131,-481.61410205672837
29132,-428.6266561159506
29133,-473.6364561520101
29134,-436.6434943743448
29135,-325.64776445681605
29136,-218.64926154583077
29137,-165.64798226790867
29138,-125.64392473664674
29139,-83.63708855903485
29140,-100.62747484107285
29141,-30.615086192640035
29142,48.40007326843261
29143,96.41799791313883
29144,78.43868059897022
29145,98.4621126685376
29146,135.48828394918746
29147,136.5171827536633
29148,156.54879588185503
29149,264.58310862368296
29150,329.6201047631547
29151,311.6597665836376
29152,392.70207487437904
29153,555.7470089383073
29154,688.7945466011423
29155,750.844664221843
29156,845.8973367044092
29157,907.9525375110559
29158,894.0102386767725
29159,889.0704108252684
29160,900.1330231863103
29161,852.1980436144529
29162,717.2654386091479
29163,645.3351733362188
29164,659.4072116506798
29165,603.4815161208783
29166,487.5580480539311
29167,446.63676752242026
29168,409.71763339231006
29169,276.80060335204416
29170,131.88563394277259
29171,100.97268058966108
29172,70.06169763422582
29173,-24.847361632362492
29174,-86.75454493506618
29175,-86.65990097992176
29176,-78.5634794181999
29177,-95.4653308098516
29178,-93.36550658630756
29179,-113.26405901270152
29180,-235.16104114958648
29181,-341.0565068142147
29182,-342.9505105414511
